order_id,customer_id,order_date,region_id,store_id,order_status,shipping_method,shipping_cost,discount_amount,tax_amount,order_total
32054,7334,2025-04-01,3,6,Completed,Standard,4.04,24.0,35.46,546.08
32055,10968,2025-05-19,6,15,Completed,Standard,6.31,37.49,9.45,150.71
32056,12365,2025-06-11,5,11,Completed,Economy,3.17,1.74,10.41,162.27
32057,2191,2025-11-08,3,6,Completed,Standard,4.02,12.36,7.97,125.83
32058,9548,2025-07-01,2,4,Completed,Next-Day,18.93,47.85,24.58,394.72
32059,1629,2025-08-19,3,5,Completed,Next-Day,18.54,12.08,19.19,311.83
32060,11357,2024-10-09,1,2,Completed,Express,11.24,1.65,23.56,371.33
32061,3016,2025-08-04,8,19,Completed,Express,18.35,6.86,7.2,128.44
32062,11262,2024-10-10,5,11,Cancelled,Standard,5.17,7.69,1.61,29.85
32063,7033,2024-09-05,1,2,Completed,Express,11.51,0.0,84.59,1304.58
32064,4342,2025-04-08,2,4,Completed,Express,11.36,32.61,18.09,287.86
32065,7452,2023-02-27,5,10,Completed,Standard,4.87,11.07,14.73,229.97
32066,9632,2025-09-21,6,13,Completed,Next-Day,24.87,3.39,14.11,240.49
32067,1411,2025-12-24,2,4,Completed,Standard,5.02,39.65,12.37,194.08
32068,9645,2024-08-13,4,9,Completed,Economy,3.05,7.33,30.2,464.67
32069,7181,2025-11-21,7,17,Completed,Standard,6.25,20.12,19.61,305.95
32070,11936,2024-05-30,7,17,Completed,Express,18.07,5.01,1.99,48.48
32071,4425,2025-07-04,2,4,Completed,Standard,4.76,15.08,14.57,227.42
32072,997,2025-03-21,4,9,Completed,Standard,4.51,19.8,20.09,311.59
32073,4803,2024-09-14,3,5,Completed,Express,10.89,40.7,41.85,650.6
32074,13046,2025-03-02,8,18,Completed,Express,18.17,0.0,8.05,141.24
32075,14627,2024-07-05,3,6,Completed,Standard,4.01,6.55,39.58,609.01
32076,5856,2025-08-25,3,5,Completed,Express,11.92,51.71,17.75,283.3
32077,4712,2025-05-25,4,9,Completed,Standard,5.27,0.86,7.17,114.87
32078,4715,2025-12-31,4,9,Completed,Standard,4.79,1.13,0.71,15.63
32079,8055,2024-07-09,2,4,Completed,Next-Day,19.49,9.53,15.71,259.67
32080,3259,2024-05-03,1,3,Completed,Standard,4.63,21.47,30.49,470.69
32081,8985,2024-05-28,5,11,Completed,Standard,5.61,35.28,61.48,945.31
32082,617,2025-12-31,7,16,Completed,Economy,4.16,32.82,5.36,86.11
32083,934,2025-10-23,1,3,Completed,Standard,4.72,0.0,4.64,75.58
32084,4980,2025-12-31,5,11,Completed,Next-Day,21.49,0.0,18.96,311.33
32085,12349,2025-09-20,5,11,Completed,Standard,5.69,2.74,9.45,150.07
32086,10173,2025-05-11,7,17,Completed,Standard,6.73,0.0,28.42,441.21
32087,6506,2025-12-27,5,11,Completed,Standard,4.88,17.62,6.99,111.75
32088,12068,2025-06-24,2,4,Completed,Standard,5.34,1.8,13.82,216.57
32089,5311,2025-12-30,5,11,Completed,Express,14.03,0.0,7.35,126.38
32090,3097,2025-08-06,5,11,Returned,Standard,5.3,40.13,45.72,704.15
32091,237,2025-02-16,6,12,Completed,Standard,6.19,0.0,40.21,620.8
32092,3034,2024-09-17,3,6,Completed,Standard,3.81,18.54,18.27,283.15
32093,6709,2024-02-07,1,1,Completed,Standard,4.71,24.46,33.71,520.06
32094,2986,2025-02-19,5,11,Completed,Standard,4.51,16.52,24.42,377.78
32095,13265,2024-12-25,2,4,Completed,Standard,4.79,11.35,5.25,85.07
32096,9725,2025-06-23,8,18,Completed,Standard,7.89,2.68,12.72,202.38
32097,9131,2023-10-01,7,17,Completed,Standard,6.21,6.59,5.47,89.77
32098,7295,2025-12-20,2,4,Completed,Standard,4.41,0.0,4.74,76.87
32099,6586,2024-02-07,3,7,Completed,Standard,4.77,6.26,2.23,38.92
32100,14282,2025-05-16,4,9,Completed,Standard,5.23,11.66,34.07,525.98
32101,6544,2023-12-19,8,19,Completed,Standard,6.77,14.98,8.3,133.62
32102,1682,2025-09-24,1,1,Completed,Standard,4.73,3.84,3.17,53.16
32103,13573,2024-05-05,4,9,Completed,Standard,4.72,2.41,3.21,53.76
32104,10744,2025-05-15,6,13,Completed,Standard,6.33,0.0,3.35,57.59
32105,13226,2025-06-11,7,17,Completed,Standard,6.33,25.69,14.06,221.26
32106,1244,2024-07-03,1,1,Cancelled,Next-Day,15.85,21.76,28.95,458.31
32107,8155,2024-03-17,3,7,Completed,Standard,4.38,35.14,16.19,251.89
32108,12446,2025-12-24,6,12,Completed,Express,16.02,77.86,15.94,259.7
32109,1234,2025-05-10,5,11,Completed,Standard,4.51,75.4,55.58,854.03
32110,14443,2024-02-20,1,3,Completed,Express,11.74,0.0,7.6,127.92
32111,3333,2025-07-16,7,17,Completed,Express,16.9,5.74,38.61,607.13
32112,3154,2025-02-06,4,9,Completed,Standard,5.15,0.79,2.52,43.66
32113,11299,2023-12-02,1,3,Completed,Economy,2.68,0.0,4.78,75.74
32114,14663,2025-03-13,5,10,Completed,Next-Day,21.92,18.58,11.1,191.64
32115,13510,2025-11-11,2,4,Completed,Standard,4.09,14.04,2.95,49.16
32116,11779,2025-08-02,1,3,Completed,Standard,4.01,11.46,48.72,748.71
32117,13015,2025-04-24,4,9,Completed,Standard,5.61,62.67,65.96,1013.88
32118,13160,2025-01-14,3,6,Completed,Express,10.44,0.0,10.08,164.45
32119,7554,2023-06-25,4,9,Completed,Standard,4.83,13.78,29.79,460.24
32120,7247,2025-11-24,3,8,Completed,Express,11.33,12.18,1.99,41.74
32121,3362,2025-08-07,7,17,Returned,Standard,7.13,23.39,6.06,99.8
32122,8176,2023-12-07,3,7,Completed,Standard,4.14,21.49,13.94,217.29
32123,14750,2025-09-27,2,4,Completed,Standard,4.44,3.36,2.12,36.8
32124,734,2024-03-18,6,12,Completed,Economy,3.76,4.29,14.67,228.07
32125,9401,2025-06-09,4,9,Completed,Standard,5.02,2.58,22.01,341.51
32126,7781,2024-07-30,5,10,Completed,Standard,5.74,6.39,15.09,236.39
32127,4068,2025-01-10,6,15,Returned,Standard,5.82,0.0,10.46,165.72
32128,6391,2024-01-29,2,4,Completed,Express,10.83,1.59,0.63,20.47
32129,10757,2024-09-15,2,4,Completed,Standard,5.07,9.74,6.14,98.91
32130,2445,2023-11-24,2,4,Completed,Next-Day,20.74,37.37,6.1,114.03
32131,8861,2024-08-31,3,8,Completed,Standard,4.78,0.0,16.34,254.55
32132,13277,2025-07-09,1,3,Completed,Standard,4.5,29.12,13.35,208.53
32133,4193,2025-12-31,3,5,Completed,Next-Day,15.32,2.1,1.33,35.59
32134,11501,2024-09-01,1,3,Completed,Standard,4.28,27.61,43.73,672.76
32135,11927,2025-08-30,3,5,Completed,Express,12.38,0.0,8.32,139.6
32136,1301,2025-07-06,5,11,Completed,Economy,3.18,1.24,15.04,233.14
32137,10355,2025-02-15,2,4,Completed,Standard,5.15,30.03,39.86,614.38
32138,7083,2025-12-31,4,9,Completed,Express,16.36,5.12,4.41,83.77
32139,8476,2025-09-04,5,10,Completed,Standard,5.3,40.91,25.77,399.24
32140,8317,2025-09-08,5,11,Completed,Next-Day,21.22,4.82,7.15,130.49
32141,3612,2024-05-04,6,13,Completed,Standard,5.65,0.0,4.88,80.31
32142,10249,2024-09-06,5,10,Completed,Express,15.08,6.8,1.9,44.18
32143,13415,2025-10-09,1,2,Completed,Express,11.55,21.54,12.94,209.28
32144,14477,2025-08-21,2,4,Cancelled,Standard,5.34,10.23,20.23,314.64
32145,13428,2025-02-12,4,9,Returned,Standard,5.6,6.59,38.48,593.78
32146,252,2025-04-09,4,9,Completed,Next-Day,20.44,0.0,2.5,58.65
32147,6675,2025-12-07,2,4,Completed,Next-Day,23.06,10.28,6.48,122.1
32148,6168,2025-09-15,7,16,Completed,Standard,6.38,9.86,23.98,372.87
32149,995,2024-10-04,3,6,Completed,Standard,4.1,0.0,18.43,285.79
32150,2401,2025-11-09,5,11,Returned,Standard,5.05,35.19,19.76,307.08
32151,2785,2025-12-05,5,10,Completed,Standard,5.43,51.99,28.86,446.62
32152,7957,2025-06-02,1,1,Completed,Express,13.15,0.0,2.46,50.78
32153,7873,2024-07-03,3,6,Completed,Standard,3.88,62.38,27.45,423.5
32154,296,2025-03-02,7,17,Completed,Express,16.24,0.0,8.93,152.8
32155,14615,2024-03-14,3,7,Completed,Standard,4.35,3.1,32.56,502.01
32156,5238,2025-12-11,8,19,Completed,Next-Day,30.91,25.54,7.28,142.19
32157,3023,2025-04-15,4,9,Completed,Standard,4.45,35.73,29.47,454.87
32158,3076,2024-10-20,3,6,Completed,Express,11.09,0.0,1.39,32.4
32159,5728,2025-10-20,1,1,Completed,Economy,2.7,2.32,9.49,147.79
32160,9400,2025-03-09,1,2,Completed,Express,12.37,1.58,4.54,81.76
32161,12672,2025-09-14,6,12,Completed,Next-Day,23.16,5.21,1.46,45.47
32162,7945,2024-03-22,5,11,Completed,Standard,5.12,35.66,14.2,222.17
32163,2727,2025-08-07,2,4,Completed,Express,11.28,48.55,33.02,515.95
32164,4887,2024-04-12,5,11,Returned,Economy,3.32,21.56,49.28,756.58
32165,4615,2025-08-17,4,9,Completed,Standard,4.45,37.36,42.26,650.49
32166,12162,2024-02-13,4,9,Completed,Economy,3.15,10.93,18.47,285.44
32167,1578,2025-01-20,1,1,Completed,Standard,4.57,18.97,25.95,401.26
32168,1853,2025-08-02,1,2,Completed,Standard,4.8,0.0,5.47,88.37
32169,11258,2025-12-15,7,16,Completed,Standard,6.74,30.7,8.59,138.11
32170,10987,2023-12-16,4,9,Completed,Standard,5.54,3.47,1.38,26.58
32171,4300,2024-01-13,6,15,Completed,Standard,6.49,0.0,5.32,87.84
32172,6691,2024-02-12,8,18,Completed,Express,19.4,0.0,2.41,56.19
32173,13680,2024-12-14,8,18,Completed,Standard,6.7,48.54,27.07,420.54
32174,4259,2025-03-27,1,2,Completed,Next-Day,16.13,8.18,4.01,77.37
32175,3981,2025-12-31,3,6,Completed,Express,12.37,17.84,11.24,184.15
32176,9579,2025-12-14,6,15,Returned,Express,15.86,13.33,3.73,72.9
32177,10480,2025-10-05,1,3,Completed,Express,12.19,16.02,18.34,292.53
32178,7211,2024-10-09,2,4,Completed,Standard,5.49,0.83,1.62,30.28
32179,10,2024-01-26,4,9,Completed,Standard,5.12,6.08,14.26,223.08
32180,4991,2025-12-31,2,4,Completed,Standard,5.21,0.0,1.45,27.44
32181,3322,2024-07-09,7,16,Returned,Express,15.29,0.0,37.47,588.09
32182,1689,2024-09-30,7,17,Completed,Standard,6.89,5.27,10.25,163.57
32183,9700,2024-10-16,2,4,Completed,Economy,2.98,32.56,25.83,397.79
32184,6315,2024-12-04,7,16,Completed,Economy,4.12,58.32,14.54,226.37
32185,4623,2025-03-01,6,15,Cancelled,Express,18.05,1.97,23.19,372.55
32186,11646,2025-12-31,8,19,Completed,Standard,7.75,3.87,5.15,86.49
32187,13893,2025-04-21,1,3,Completed,Express,12.17,1.82,2.42,49.22
32188,12653,2025-01-30,4,9,Completed,Economy,2.6,7.41,9.85,153.2
32189,10238,2024-01-23,4,9,Completed,Economy,3.36,27.1,19.18,296.59
32190,3922,2025-12-31,1,1,Completed,Next-Day,19.08,42.98,7.02,126.39
32191,9505,2025-03-25,7,17,Returned,Standard,7.39,11.35,20.79,325.13
32192,1693,2025-12-31,4,9,Completed,Standard,5.45,1.97,10.32,163.19
32193,11811,2024-10-21,4,9,Completed,Standard,5.54,39.28,51.03,785.5
32194,13771,2024-06-02,5,11,Completed,Standard,5.67,9.29,5.85,95.14
32195,415,2025-12-31,1,1,Completed,Next-Day,17.15,3.3,0.69,27.76
32196,11307,2024-11-26,5,11,Completed,Express,13.01,0.0,1.91,42.14
32197,6628,2025-12-31,6,13,Completed,Express,19.06,26.31,16.58,272.43
32198,7372,2025-12-19,8,18,Completed,Standard,7.67,27.0,10.27,164.72
32199,3210,2024-11-13,3,6,Completed,Economy,2.37,62.78,121.63,1861.61
32200,10025,2025-03-27,6,14,Completed,Standard,5.06,3.23,36.91,569.2
32201,2179,2024-05-10,2,4,Completed,Economy,2.56,7.16,17.11,264.07
32202,947,2025-02-13,3,6,Cancelled,Economy,2.45,7.74,66.04,1011.9
32203,10837,2024-08-11,4,9,Completed,Standard,4.44,20.2,8.02,126.96
32204,12230,2025-06-12,1,3,Completed,Next-Day,16.76,11.12,4.41,84.21
32205,6574,2025-06-15,3,6,Completed,Standard,4.38,4.73,6.29,100.54
32206,13442,2025-04-21,2,4,Completed,Economy,3.23,43.94,13.43,208.56
32207,3981,2025-12-31,3,7,Completed,Standard,4.16,6.34,13.07,204.01
32208,11967,2024-02-23,4,9,Completed,Standard,4.76,10.65,14.16,221.27
32209,11003,2025-02-04,1,3,Completed,Express,13.19,0.0,5.36,95.08
32210,789,2025-06-14,2,4,Completed,Standard,4.92,32.3,15.96,248.91
32211,3701,2025-08-31,4,9,Completed,Next-Day,19.47,1.63,2.17,52.65
32212,7481,2023-08-25,1,1,Completed,Economy,2.73,0.0,5.32,84.11
32213,9953,2025-08-15,4,9,Completed,Standard,4.51,36.47,41.46,638.3
32214,5822,2025-10-11,4,9,Completed,Express,12.24,28.89,9.25,153.66
32215,1414,2025-08-20,6,14,Completed,Economy,3.43,10.72,15.52,240.67
32216,11914,2025-12-17,6,12,Completed,Next-Day,28.91,24.03,9.53,174.61
32217,11447,2025-11-30,3,8,Completed,Express,11.69,16.5,2.69,52.87
32218,5239,2025-03-25,6,14,Completed,Standard,6.89,0.0,1.81,34.52
32219,5699,2025-05-15,8,19,Completed,Economy,4.2,2.32,25.96,400.98
32220,742,2024-10-21,4,9,Completed,Standard,5.46,3.74,13.36,209.74
32221,4658,2025-03-24,4,9,Completed,Standard,5.36,4.63,24.09,373.62
32222,7733,2024-08-04,5,10,Completed,Economy,3.34,6.58,4.15,66.71
32223,7762,2025-09-21,3,5,Completed,Standard,4.12,27.23,38.41,591.18
32224,5705,2025-12-01,7,17,Completed,Express,16.07,25.89,35.01,551.28
32225,7933,2025-02-12,3,8,Completed,Standard,5.34,28.9,8.09,129.04
32226,14501,2024-10-13,8,18,Cancelled,Standard,6.87,0.0,36.51,564.97
32227,14927,2025-01-01,4,9,Completed,Standard,5.15,8.0,26.02,402.88
32228,6623,2024-06-11,1,1,Completed,Standard,3.97,0.0,12.62,196.92
32229,13236,2023-04-30,5,11,Completed,Economy,3.2,12.1,9.99,155.97
32230,3848,2025-06-07,7,17,Completed,Next-Day,29.28,0.0,16.03,274.36
32231,1405,2025-10-16,2,4,Completed,Economy,2.89,6.51,4.1,65.62
32232,86,2025-10-02,2,4,Completed,Standard,5.25,0.0,4.43,72.98
32233,12460,2025-08-24,2,4,Completed,Express,14.77,22.36,4.91,89.81
32234,8847,2025-05-12,1,2,Completed,Express,10.57,11.01,14.25,228.44
32235,14674,2025-04-10,4,9,Cancelled,Standard,4.62,11.42,23.19,359.08
32236,8312,2025-11-20,7,16,Completed,Next-Day,27.89,0.0,1.83,55.93
32237,5814,2024-11-11,4,9,Completed,Express,12.68,20.26,15.75,253.41
32238,14933,2025-07-03,4,9,Completed,Standard,5.54,0.0,7.47,119.69
32239,4093,2025-02-09,1,1,Completed,Standard,4.5,1.7,1.07,20.88
32240,11323,2025-12-31,1,2,Completed,Standard,4.91,41.57,33.5,517.04
32241,14974,2024-04-05,8,18,Completed,Next-Day,33.42,0.6,0.8,45.58
32242,4094,2025-08-20,1,1,Completed,,11.13,0.0,17.04,271.58
32243,10189,2025-05-21,2,4,Completed,Express,13.62,3.76,9.37,156.84
32244,10239,2025-02-22,1,1,Completed,Standard,5.11,6.16,1.73,31.49
32245,48,2025-09-08,3,8,Completed,Standard,3.91,10.8,4.28,69.39
32246,8628,2025-04-28,4,9,Completed,Standard,5.48,10.34,6.51,105.06
32247,8363,2025-11-26,1,3,Completed,Standard,5.2,29.45,9.12,144.67
32248,5866,2025-09-27,2,4,Completed,Express,11.73,0.0,7.88,132.13
32249,5432,2025-09-18,4,9,Completed,Standard,4.75,8.33,16.91,263.18
32250,5377,2025-08-14,4,9,Completed,Standard,5.94,16.01,21.3,331.51
32251,7585,2025-10-10,5,11,Completed,Standard,5.31,0.0,9.71,153.8
32252,5136,2025-12-31,2,4,Completed,Standard,4.65,0.0,3.14,52.63
32253,5231,2024-06-27,2,4,Returned,Economy,2.64,0.0,3.39,54.51
32254,190,2024-10-15,1,3,Completed,Standard,4.04,0.0,10.23,160.47
32255,8188,2024-11-24,7,17,Completed,Standard,5.38,3.69,1.46,27.73
32256,4063,2025-12-14,6,12,Completed,Standard,6.25,18.93,5.04,83.35
32257,13584,2025-02-06,3,6,Completed,Standard,4.8,3.78,10.41,163.97
32258,12766,2025-01-31,1,2,Completed,Economy,3.0,2.53,2.98,48.48
32259,3265,2025-09-23,4,9,Completed,Economy,3.24,3.88,5.16,82.18
32260,11315,2025-12-31,1,1,Completed,Standard,4.6,0.0,2.63,44.8
32261,8220,2025-03-01,7,16,Completed,Standard,5.72,0.0,2.86,49.44
32262,11063,2024-02-21,3,6,Completed,Standard,5.03,0.0,7.37,117.7
32263,14674,2025-05-02,4,9,Completed,Standard,5.11,2.41,3.21,54.13
32264,11360,2024-02-27,3,7,Completed,Standard,3.78,17.82,18.38,284.74
32265,10514,2025-12-31,4,9,Completed,Next-Day,19.19,22.3,53.48,836.73
32266,11860,2025-07-23,2,4,Completed,Standard,4.31,0.0,9.32,146.78
32267,10183,2025-05-04,6,14,Completed,Next-Day,26.48,0.0,1.89,55.38
32268,13051,2025-08-12,7,16,Cancelled,Standard,6.39,6.95,6.82,110.7
32269,9143,2025-01-22,2,4,Completed,Express,11.81,0.0,12.32,200.17
32270,4742,2023-08-06,2,4,Returned,Express,11.25,2.48,1.57,35.18
32271,13043,2024-07-02,1,3,Completed,Standard,4.37,7.42,6.76,107.68
32272,2135,2025-12-31,5,10,Completed,Express,12.45,0.0,1.79,39.76
32273,5791,2025-04-06,8,19,Returned,Next-Day,28.84,34.93,48.75,774.01
32274,1569,2025-03-29,6,15,Returned,Standard,5.28,0.0,0.53,13.41
32275,7968,2024-12-20,5,10,Completed,Standard,4.54,5.95,3.75,61.82
32276,5202,2025-07-02,5,10,Completed,Economy,3.32,0.0,8.9,139.3
32277,14919,2025-01-02,1,3,Completed,Express,11.26,0.0,1.85,39.47
32278,10577,2025-09-26,3,6,Completed,Express,11.28,10.32,4.69,82.99
32279,9071,2025-01-24,5,10,Completed,Standard,4.58,8.85,45.07,693.55
32280,10436,2023-11-15,2,4,Completed,Standard,4.05,47.65,17.57,272.66
32281,12249,2025-07-13,6,14,Completed,Express,16.04,22.48,14.16,232.46
32282,8621,2025-06-30,5,10,Completed,Standard,5.05,11.64,6.65,106.67
32283,13121,2024-12-05,1,1,Completed,Express,12.77,63.43,16.03,257.86
32284,10314,2024-05-10,3,7,Completed,Economy,2.36,39.96,34.22,525.43
32285,2223,2024-11-11,1,1,Completed,Standard,4.34,3.43,4.56,74.01
32286,8283,2025-11-12,4,9,Completed,Standard,5.91,36.11,10.9,172.54
32287,1350,2025-08-30,1,1,Cancelled,Standard,4.19,0.0,12.33,192.72
32288,2564,2024-10-14,8,20,Pending,Standard,7.69,17.57,9.17,147.88
32289,12207,2024-09-29,6,13,Returned,Standard,5.3,1.4,38.58,595.07
32290,13304,2025-09-21,5,11,Completed,Standard,5.54,1.25,1.66,30.85
32291,7369,2025-05-25,7,17,Completed,Express,17.3,0.0,43.41,680.86
32292,14061,2024-02-24,1,3,Completed,Standard,4.66,14.86,3.12,52.34
32293,8101,2025-09-01,6,12,Completed,Standard,5.85,0.0,4.63,76.66
32294,14156,2025-12-31,4,9,Completed,Standard,4.67,5.09,40.94,630.5
32295,2673,2023-11-12,1,3,Completed,Next-Day,18.95,0.0,23.42,376.99
32296,2297,2025-12-31,4,9,Completed,Economy,2.94,72.16,35.48,545.22
32297,11042,2025-05-07,6,13,Completed,Next-Day,28.28,13.94,26.79,437.82
32298,13258,2024-03-24,4,9,Completed,Standard,5.75,5.37,12.13,191.21
32299,4048,2024-07-22,2,4,Completed,Express,10.58,211.54,77.82,1200.12
32300,1827,2025-03-20,1,1,Completed,Next-Day,17.86,0.0,38.83,611.46
32301,9347,2025-11-29,1,2,Completed,Standard,5.1,5.43,2.15,38.02
32302,10523,2025-11-29,7,17,Completed,Express,15.13,20.78,3.39,67.01
32303,14027,2025-09-08,5,10,Completed,Standard,4.91,25.68,5.54,89.61
32304,36,2025-12-20,5,10,Completed,Express,13.29,0.0,2.43,50.4
32305,2210,2025-12-12,2,4,Completed,Standard,5.5,9.03,3.58,60.27
32306,11631,2025-06-12,3,7,Completed,Standard,4.88,0.0,23.12,358.22
32307,14861,2024-09-02,1,3,Completed,Express,12.35,20.39,14.49,233.77
32308,13280,2024-10-24,5,10,Cancelled,Express,12.35,2.3,3.06,59.13
32309,12025,2025-08-16,1,2,Completed,Economy,2.49,1.25,1.67,27.96
32310,2848,2024-04-07,3,8,Completed,Express,11.64,0.0,9.98,164.14
32311,11588,2025-09-12,8,19,Completed,Standard,7.38,7.95,2.23,41.42
32312,6526,2024-11-03,5,10,Completed,Next-Day,22.67,7.38,1.55,46.37
32313,14772,2024-09-12,6,14,Completed,Next-Day,21.5,0.0,6.59,122.19
32314,5918,2024-03-14,4,9,Completed,Next-Day,19.44,3.27,25.92,415.67
32315,14391,2023-09-23,3,5,Completed,Standard,4.5,1.88,0.74,15.88
32316,9020,2025-06-09,2,4,Completed,Standard,5.32,71.54,22.48,348.92
32317,14553,2025-12-04,6,15,Completed,Standard,6.42,23.16,5.56,91.36
32318,3705,2024-12-03,3,8,Completed,Express,11.85,16.79,41.44,645.34
32319,7594,2023-10-06,7,17,Completed,Express,16.24,24.0,31.93,504.26
32320,6538,2025-12-31,5,10,Completed,Standard,5.34,45.48,35.74,551.68
32321,4939,2025-06-20,4,9,Completed,Standard,5.42,7.14,10.16,160.72
32322,10803,2025-07-31,1,3,Completed,Express,11.88,2.3,8.76,145.81
32323,9004,2024-01-12,5,11,Returned,Standard,5.64,40.28,12.33,194.09
32324,915,2025-11-05,5,10,Completed,Standard,5.24,1.35,1.8,32.77
32325,8209,2025-06-13,6,12,Completed,Standard,6.3,0.75,1.0,21.57
32326,631,2024-12-18,7,16,Completed,Standard,6.92,2.98,11.05,175.82
32327,9383,2024-08-25,4,9,Completed,Express,12.57,7.55,29.05,456.55
32328,12093,2025-12-06,7,16,Completed,Express,16.98,99.73,27.93,443.84
32329,7687,2023-03-02,5,11,Completed,Next-Day,21.46,4.54,10.87,187.57
32330,484,2025-08-09,1,2,Completed,Express,12.05,27.67,7.75,130.5
32331,12786,2025-11-16,3,7,Completed,Express,10.91,0.0,9.01,148.65
32332,202,2024-12-19,2,4,Completed,Standard,4.11,54.99,11.8,184.5
32333,11052,2024-10-14,3,6,Completed,Standard,3.78,0.0,11.37,177.55
32334,2543,2024-08-31,1,1,Completed,Express,11.89,0.0,0.6,21.01
32335,13297,2024-11-16,6,15,Completed,Next-Day,24.62,25.7,17.68,294.88
32336,2849,2025-11-27,1,1,Completed,Standard,3.87,0.0,2.48,41.82
32337,12316,2024-01-05,2,4,Returned,Standard,4.3,1.38,1.84,32.36
32338,9835,2025-01-12,3,5,Returned,Standard,4.28,3.77,17.07,265.24
32339,9274,2025-09-18,5,11,Completed,Standard,5.1,0.0,46.02,708.51
32340,7795,2025-02-16,2,4,Completed,Express,15.26,20.74,59.77,928.86
32341,10530,2025-05-05,2,4,Completed,Standard,5.43,45.86,32.75,506.01
32342,9906,2025-01-01,3,6,Returned,Express,11.2,21.63,38.54,600.27
32343,11009,2024-12-24,7,16,Cancelled,Standard,7.19,7.8,3.09,54.46
32344,11411,2025-12-16,2,4,Completed,Standard,4.59,18.13,5.08,82.19
32345,1955,2025-12-31,6,15,Completed,Economy,4.08,22.11,13.8,214.97
32346,79,2025-08-18,3,7,Completed,Standard,4.47,3.06,13.45,210.06
32347,7882,2024-09-07,5,11,Completed,Economy,3.38,10.62,14.13,219.39
32348,1193,2025-10-12,7,16,Completed,Economy,3.83,0.0,7.28,115.06
32349,2836,2025-09-25,5,11,Completed,Standard,5.9,0.0,0.6,15.08
32350,3550,2025-11-30,4,9,Completed,Economy,2.98,28.42,4.64,73.94
32351,3877,2025-12-28,3,5,Completed,Standard,4.46,23.67,13.98,218.2
32352,1684,2025-11-29,4,9,Completed,Standard,4.66,23.25,6.51,104.16
32353,1747,2025-03-23,5,10,Completed,Express,12.26,6.97,12.31,200.46
32354,14111,2025-12-31,4,9,Returned,Express,13.2,33.47,13.57,220.65
32355,13590,2025-05-26,1,3,Completed,Economy,2.68,0.0,15.57,240.64
32356,2365,2025-04-05,3,6,Completed,Standard,4.02,1.44,4.72,76.12
32357,11702,2025-09-23,7,17,Completed,Standard,5.71,5.73,3.61,60.88
32358,2983,2025-06-26,1,2,Completed,Express,11.68,5.64,2.24,45.91
32359,6145,2025-03-18,1,3,Completed,Standard,4.14,2.7,3.58,58.93
32360,2538,2025-06-09,2,4,Cancelled,Economy,2.53,39.11,19.19,295.84
32361,14922,2025-05-31,5,11,Completed,Standard,5.05,5.23,29.77,460.1
32362,13803,2023-08-17,5,11,Completed,Standard,4.48,2.56,6.58,105.11
32363,8048,2023-09-11,7,17,Completed,Express,16.69,58.66,15.41,252.29
32364,8630,2024-06-14,2,4,Completed,Standard,4.43,1.17,7.2,114.52
32365,10427,2025-07-15,4,9,Completed,Standard,5.18,0.0,22.16,343.85
32366,10222,2024-05-12,4,9,Cancelled,Standard,4.81,0.0,12.94,202.65
32367,1717,2024-04-12,3,8,Completed,Next-Day,14.83,36.67,12.87,211.62
32368,6094,2025-01-29,1,2,Completed,Standard,4.5,44.95,9.14,144.24
32369,8145,2023-09-19,3,5,Completed,Economy,2.38,0.0,1.95,32.22
32370,8456,2025-06-01,7,16,Completed,Economy,3.66,3.47,2.4,40.4
32371,5337,2025-08-30,8,19,Returned,Standard,7.44,0.0,6.92,113.24
32372,7248,2025-10-24,5,11,Completed,Standard,5.79,11.08,2.33,41.36
32373,1807,2024-01-09,5,10,Completed,Express,14.03,0.0,33.48,525.8
32374,3603,2025-03-09,5,11,Completed,Standard,6.09,42.61,19.15,298.83
32375,13012,2025-12-09,7,17,Completed,Express,15.07,41.14,38.42,602.33
32376,7081,2025-02-10,1,1,Completed,Standard,4.66,1.73,36.58,563.78
32377,9371,2025-07-14,1,1,Completed,Standard,4.85,0.0,19.62,304.79
32378,14503,2025-09-23,1,1,Completed,Standard,4.15,5.2,6.91,109.81
32379,13567,2025-12-24,1,1,Completed,Standard,4.26,5.89,7.84,124.03
32380,2648,2024-11-22,1,2,Completed,Express,12.82,46.44,18.43,294.47
