return_id,order_id,return_date,return_reason,refund_amount
3529,27973,2025-06-15,Damaged,474.01
3530,27978,2025-07-16,Poor Quality,42.55
3531,27999,2024-12-14,Poor Quality,181.15
3532,28007,2025-01-28,Size Issue,53.77
3533,28011,2024-09-19,Size Issue,766.98
3534,28015,2025-11-06,Poor Quality,223.15
3535,28038,2025-10-16,Wrong Item,47.8
3536,28040,2024-11-25,Damaged,66.17
3537,28052,2026-01-22,Damaged,631.7
3538,28071,2024-06-11,Customer Changed Mind,29.3
3539,28081,2025-06-02,Late Delivery,188.14
3540,28099,2024-12-16,Customer Changed Mind,67.96
3541,28113,2025-05-28,Customer Changed Mind,24.67
3542,28117,2024-12-31,Late Delivery,32.34
3543,28124,2025-01-02,Damaged,283.09
3544,28128,2023-07-09,Wrong Item,374.45
3545,28130,2025-06-08,Poor Quality,108.76
3546,28135,2025-03-11,Wrong Item,191.32
3547,28136,2025-09-08,Size Issue,236.23
3548,28137,2025-12-18,Damaged,330.53
3549,28138,2024-12-03,Late Delivery,195.61
3550,28166,2025-01-19,Wrong Item,429.79
3551,28169,2025-02-01,Size Issue,301.72
3552,28173,2025-05-05,Size Issue,231.61
3553,28188,2025-11-12,Damaged,68.43
3554,28192,2025-12-28,Late Delivery,66.93
3555,28200,2025-04-27,Poor Quality,446.75
3556,28207,2025-05-21,Damaged,50.43
3557,28211,2025-06-19,Size Issue,178.26
3558,28213,2025-12-25,wrong item,102.05
3559,28228,2025-03-07,Customer Changed Mind,233.91
3560,28235,2024-12-02,Customer Changed Mind,177.94
3561,28238,2025-11-19,Damaged,27.23
3562,28247,2024-12-22,Size Issue,650.42
3563,28258,2025-09-12,Size Issue,594.83
3564,28268,2024-03-06,Customer Changed Mind,502.29
3565,28271,2025-08-12,Size Issue,46.62
3566,28272,2026-01-01,Size Issue,548.69
3567,28273,2025-07-24,Size Issue,91.58
3568,28279,2024-02-25,Poor Quality,479.73
3569,28289,2023-09-08,Size Issue,397.22
3570,28291,2025-02-26,Poor Quality,168.07
3571,28296,2024-09-11,Wrong Item,25.07
3572,28302,2025-05-03,Customer Changed Mind,245.02
3573,28306,2025-11-25,Customer Changed Mind,451.42
3574,28311,2026-01-18,Customer Changed Mind,103.98
3575,28319,2025-09-02,Wrong Item,363.12
3576,28320,2026-01-20,Customer Changed Mind,38.35
3577,28322,2024-03-16,Size Issue,74.76
3578,28326,2025-10-16,Poor Quality,418.66
3579,28333,2025-02-07,Damaged,108.48
3580,28334,2025-05-01,Wrong Item,702.23
3581,28336,2025-06-18,Damaged,260.6
3582,28347,2023-11-11,Size Issue,191.85
3583,28352,2025-04-06,Late Delivery,103.97
3584,28353,2024-04-16,Damaged,301.38
3585,28359,2025-10-15,Poor Quality,207.17
3586,28372,2025-10-20,Poor Quality,49.69
3587,28374,2024-06-09,Size Issue,133.54
3588,28375,2024-11-05,Size Issue,46.25
3589,28377,2025-04-01,Poor Quality,285.1
3590,28381,2024-09-01,Late Delivery,185.19
3591,28385,2025-01-02,Late Delivery,235.05
3592,28398,2025-01-10,Size Issue,476.85
3593,28407,2024-12-16,Wrong Item,142.62
3594,28419,2025-12-21,Damaged,210.25
3595,28433,2026-01-02,Size Issue,42.32
3596,28434,2023-10-24,Size Issue,326.61
3597,28439,2025-04-13,Size Issue,83.85
3598,28442,2024-02-26,Poor Quality,36.64
3599,28452,2025-07-02,Late Delivery,659.52
3600,28454,2026-01-23,Customer Changed Mind,22.34
3601,28475,2023-11-25,Wrong Item,33.96
3602,28502,2025-11-29,Damaged,46.32
3603,28525,2025-12-18,Customer Changed Mind,18.25
3604,28531,2025-05-10,Size Issue,27.92
3605,28543,2026-01-22,Wrong Item,19.91
3606,28545,2025-04-16,Customer Changed Mind,13.89
3607,28561,2025-09-18,Poor Quality,292.11
3608,28571,2025-01-02,Customer Changed Mind,16.91
3609,28576,2024-11-03,Customer Changed Mind,800.52
3610,28580,2024-03-05,Customer Changed Mind,153.81
3611,28591,2025-09-06,Wrong Item,43.59
3612,28594,2023-12-23,Customer Changed Mind,264.05
3613,28600,2025-06-10,Damaged,356.82
3614,28601,2026-01-17,Poor Quality,732.13
3615,28615,2025-03-01,Wrong Item,555.82
3616,28621,2025-07-28,Size Issue,120.28
3617,28635,2024-06-23,Damaged,466.84
3618,28645,2023-08-30,Damaged,40.04
3619,28648,2025-12-13,Damaged,86.61
3620,28655,2024-12-15,Late Delivery,75.95
3621,28665,2024-08-17,Poor Quality,38.64
3622,28680,2026-01-07,Late Delivery,11.17
3623,28684,2025-07-09,Late Delivery,508.82
3624,28696,2026-01-29,Damaged,316.01
3625,28710,2025-11-09,Size Issue,680.96
3626,28713,2024-12-27,Size Issue,199.86
3627,28722,2025-09-21,Wrong Item,62.16
3628,28760,2025-05-26,Poor Quality,509.38
3629,28762,2023-03-06,Wrong Item,150.7
3630,28764,2025-09-23,Late Delivery,314.13
3631,28767,2025-10-05,Late Delivery,222.9
3632,28772,2026-01-06,Late Delivery,311.85
3633,28782,2025-02-24,Size Issue,384.17
3634,28789,2026-01-04,Poor Quality,150.66
3635,28795,2025-08-05,Customer Changed Mind,83.49
3636,28838,2025-12-25,Late Delivery,212.27
3637,28839,2026-01-02,Poor Quality,42.55
3638,28840,2026-01-02,Size Issue,252.74
3639,28847,2025-01-02,Late Delivery,346.88
3640,28857,2025-10-12,Poor Quality,205.29
3641,28869,2025-09-05,Poor Quality,146.11
3642,28872,2024-02-08,Damaged,155.37
3643,28877,2024-07-02,Customer Changed Mind,95.29
3644,28885,2026-01-26,Damaged,504.71
3645,28895,2025-10-02,Poor Quality,138.05
3646,28907,2024-08-28,Customer Changed Mind,102.03
3647,28917,2024-03-02,Size Issue,43.49
3648,28926,2024-06-24,Wrong Item,47.35
3649,28936,2025-10-04,Damaged,248.13
3650,28958,2025-03-24,Customer Changed Mind,110.54
3651,28959,2024-10-05,Size Issue,415.43
3652,28965,2025-04-19,Late Delivery,168.29
3653,28973,2025-11-21,Late Delivery,342.37
3654,28974,2025-12-07,Customer Changed Mind,61.47
3655,28998,2024-12-27,Poor Quality,126.46
3656,28999,2026-01-13,Late Delivery,10.28
3657,29023,2026-01-24,Customer Changed Mind,169.48
3658,29024,2024-02-17,Poor Quality,52.27
3659,29026,2026-01-16,Wrong Item,68.85
3660,29063,2025-05-23,Wrong Item,280.83
3661,29071,2025-06-17,Damaged,788.79
3662,29082,2024-06-06,Customer Changed Mind,267.99
3663,29085,2026-01-07,Late Delivery,26.9
3664,29095,2025-04-15,Wrong Item,55.96
3665,29103,2024-11-14,Size Issue,173.9
3666,29111,2025-07-26,Poor Quality,857.9
3667,29114,2025-09-03,Damaged,70.52
3668,29121,2025-07-15,Wrong Item,52.95
3669,29122,2024-01-09,Damaged,690.47
3670,29127,2025-07-10,Damaged,264.34
3671,29128,2026-01-26,Damaged,116.64
3672,29136,2024-11-21,Poor Quality,230.78
3673,29142,2025-06-19,Damaged,28.62
3674,29146,2026-01-11,Customer Changed Mind,646.88
3675,29168,2025-09-13,Damaged,203.29
3676,29183,2025-07-27,Damaged,82.12
3677,29186,2025-05-26,Wrong Item,422.95
3678,29195,2025-12-30,Customer Changed Mind,79.03
3679,29196,2025-12-04,Size Issue,23.94
3680,29207,2023-12-25,Size Issue,311.23
3681,29220,2023-10-29,Customer Changed Mind,27.21
3682,29229,2025-07-17,Damaged,378.77
3683,29230,2023-12-17,Poor Quality,647.14
3684,29231,2026-01-18,Size Issue,85.71
3685,29233,2025-03-02,Damaged,188.64
3686,29237,2024-04-06,Customer Changed Mind,173.75
3687,29240,2025-10-16,Late Delivery,497.43
3688,29241,2024-08-31,Customer Changed Mind,96.51
3689,29245,2025-12-01,Size Issue,51.31
3690,29251,2025-10-14,Wrong Item,528.88
3691,29264,2024-04-21,Size Issue,907.01
3692,29275,2026-01-19,Customer Changed Mind,158.66
3693,29299,2024-08-07,Size Issue,84.37
3694,29314,2025-11-18,Poor Quality,775.56
3695,29315,2025-02-26,Late Delivery,196.11
3696,29323,2025-10-07,Customer Changed Mind,99.56
3697,29324,2025-05-15,Size Issue,165.23
3698,29325,2025-10-15,Damaged,93.5
3699,29326,2024-06-15,Wrong Item,94.92
3700,29337,2024-10-28,Customer Changed Mind,156.91
3701,29338,2025-11-25,Size Issue,69.57
3702,29344,2024-08-14,Wrong Item,143.48
3703,29364,2025-12-11,Poor Quality,101.51
3704,29365,2025-06-30,Late Delivery,691.77
3705,29372,2025-03-14,Size Issue,14.45
3706,29376,2024-12-21,Wrong Item,142.74
3707,29401,2025-06-29,Late Delivery,20.15
3708,29402,2025-12-23,Customer Changed Mind,199.02
3709,29404,2026-01-22,Customer Changed Mind,188.84
3710,29410,2024-06-28,Late Delivery,128.22
3711,29414,2024-01-31,Size Issue,419.29
3712,29421,2024-08-11,Damaged,132.01
3713,29424,2024-05-16,Poor Quality,527.08
3714,29425,2025-12-12,Customer Changed Mind,244.89
3715,29427,2025-10-06,Damaged,103.62
3716,29466,2024-08-21,Wrong Item,697.26
3717,29487,2024-11-13,Size Issue,70.35
3718,29490,2024-07-05,Customer Changed Mind,20.49
3719,29525,2024-01-06,Wrong Item,909.82
3720,29529,2025-12-05,Size Issue,47.19
3721,29552,2025-05-22,Customer Changed Mind,136.11
3722,29553,2026-01-17,Late Delivery,324.61
3723,29554,2025-12-11,Customer Changed Mind,62.79
3724,29563,2025-06-19,Size Issue,99.36
3725,29565,2024-04-19,Late Delivery,357.24
3726,29574,2026-01-06,Wrong Item,84.04
3727,29575,2024-11-04,Size Issue,339.32
3728,29583,2024-08-06,Wrong Item,40.65
3729,29614,2024-01-04,Size Issue,64.05
3730,29618,2025-02-12,Damaged,469.54
3731,29629,2024-07-13,Damaged,65.16
3732,29644,2025-05-25,Size Issue,369.41
3733,29649,2025-05-27,Size Issue,344.88
3734,29666,2026-01-23,Poor Quality,26.58
3735,29675,2023-10-03,Poor Quality,174.93
3736,29681,2025-09-14,Damaged,427.62
3737,29690,2025-05-28,Wrong Item,246.18
3738,29696,2026-01-18,Wrong Item,41.53
3739,29697,2025-06-01,wrong item,500.63
3740,29703,2024-12-11,Customer Changed Mind,65.52
3741,29704,2024-03-12,Poor Quality,273.13
3742,29706,2024-09-05,Poor Quality,75.85
3743,29707,2025-09-23,Damaged,277.24
3744,29711,2024-10-11,Customer Changed Mind,66.94
3745,29714,2024-10-05,Damaged,484.19
3746,29717,2026-01-11,Wrong Item,641.23
3747,29719,2024-11-29,Wrong Item,563.29
3748,29731,2025-12-12,Size Issue,253.93
3749,29744,2025-03-23,Customer Changed Mind,426.47
3750,29745,2025-10-26,Size Issue,57.77
3751,29750,2025-03-30,Size Issue,74.36
3752,29751,2025-03-24,Poor Quality,241.74
3753,29754,2024-05-07,Customer Changed Mind,248.03
3754,29757,2024-12-16,Customer Changed Mind,32.69
3755,29774,2026-01-03,Poor Quality,148.52
3756,29777,2026-01-06,Wrong Item,99.32
3757,29782,2026-01-09,Wrong Item,25.78
3758,29785,2025-12-20,Damaged,99.82
3759,29786,2024-05-24,Size Issue,189.15
3760,29791,2026-01-05,Customer Changed Mind,85.62
3761,29794,2024-11-25,Wrong Item,386.32
3762,29798,2024-05-17,Size Issue,383.84
3763,29799,2024-02-22,Wrong Item,228.85
3764,29819,2025-08-02,Size Issue,187.62
3765,29834,2024-09-12,Wrong Item,716.76
3766,29837,2024-07-24,Poor Quality,189.34
3767,29841,2025-07-10,wrong item,79.2
3768,29850,2025-11-26,Size Issue,67.31
3769,29864,2025-12-14,Late Delivery,81.02
3770,29866,2024-06-22,Size Issue,200.06
3771,29867,2024-01-23,Size Issue,48.37
3772,29868,2024-11-04,Poor Quality,295.8
3773,29871,2026-01-09,Poor Quality,175.24
3774,29879,2025-11-04,Size Issue,26.21
3775,29885,2024-11-28,Size Issue,319.86
3776,29886,2023-10-11,Wrong Item,154.7
3777,29891,2025-04-18,Poor Quality,595.18
3778,29895,2026-01-09,Customer Changed Mind,93.18
3779,29911,2025-11-11,Late Delivery,242.3
3780,29913,2025-01-15,Poor Quality,382.21
3781,29915,2025-10-19,Damaged,116.07
3782,29935,2024-09-24,Damaged,276.67
3783,29944,2025-06-02,Late Delivery,54.89
3784,29946,2026-01-03,Late Delivery,45.44
3785,29951,2025-06-20,Poor Quality,71.5
3786,29955,2024-09-01,Damaged,466.62
3787,29966,2025-04-09,Size Issue,146.21
3788,29968,2024-03-26,Size Issue,526.49
3789,29983,2025-11-10,Damaged,24.74
3790,30001,2025-10-07,Size Issue,100.44
3791,30029,2026-01-19,Damaged,252.46
3792,30044,2025-02-25,Wrong Item,62.0
3793,30045,2025-12-02,Customer Changed Mind,10.3
3794,30052,2025-11-04,Damaged,233.08
3795,30053,2025-05-29,Wrong Item,188.73
3796,30057,2025-09-23,Size Issue,158.71
3797,30069,2025-12-08,Damaged,860.09
3798,30070,2024-08-24,Damaged,208.96
3799,30112,2025-09-29,Size Issue,430.35
3800,30118,2025-08-11,Wrong Item,194.24
3801,30135,2026-01-29,Poor Quality,228.33
3802,30139,2024-12-01,Poor Quality,257.12
3803,30143,2026-01-25,Size Issue,74.55
3804,30154,2024-03-26,Size Issue,531.64
3805,30159,2026-01-13,Customer Changed Mind,29.61
3806,30164,2025-09-06,Damaged,402.65
3807,30177,2025-01-11,Wrong Item,192.97
3808,30182,2025-03-24,Size Issue,99.45
3809,30183,2024-04-27,Poor Quality,72.47
3810,30185,2026-01-19,Late Delivery,102.26
3811,30191,2025-11-17,Damaged,320.77
3812,30200,2023-09-18,Poor Quality,667.67
3813,30228,2026-01-03,Poor Quality,55.23
3814,30242,2025-12-23,Customer Changed Mind,143.86
3815,30246,2024-03-09,Customer Changed Mind,449.5
3816,30247,2024-07-01,Damaged,473.16
3817,30249,2024-06-01,Wrong Item,25.01
3818,30254,2025-02-08,Wrong Item,101.07
3819,30265,2025-07-08,Late Delivery,168.87
3820,30273,2023-07-27,Damaged,77.94
3821,30276,2025-09-16,Late Delivery,293.88
3822,30279,2025-01-12,Size Issue,135.31
3823,30281,2024-11-27,Poor Quality,559.23
3824,30296,2024-09-07,Damaged,35.67
3825,30299,2026-01-12,Customer Changed Mind,418.2
3826,30300,2024-10-27,Damaged,108.22
3827,30304,2025-10-27,Wrong Item,342.94
3828,30306,2026-01-03,Late Delivery,166.85
3829,30307,2025-04-07,Customer Changed Mind,150.29
3830,30314,2023-07-11,Damaged,568.11
3831,30317,2024-12-26,Late Delivery,73.63
3832,30335,2024-12-03,Damaged,1582.83
3833,30338,2025-10-14,Poor Quality,922.21
3834,30343,2024-04-13,Late Delivery,36.23
3835,30349,2025-03-26,Wrong Item,201.04
3836,30358,2025-07-20,Damaged,211.1
3837,30359,2024-05-11,Poor Quality,373.93
3838,30360,2024-07-22,Damaged,401.06
3839,30362,2025-06-20,Damaged,54.66
3840,30371,2026-01-09,Wrong Item,143.1
3841,30378,2025-12-01,Wrong Item,49.64
3842,30384,2025-12-13,Customer Changed Mind,91.87
3843,30388,2026-01-05,Size Issue,135.17
3844,30389,2025-11-29,Wrong Item,129.88
3845,30400,2025-05-04,Poor Quality,613.27
3846,30402,2025-08-23,Damaged,285.68
3847,30407,2025-12-08,Poor Quality,964.98
3848,30439,2025-04-12,Wrong Item,65.41
3849,30442,2026-01-05,Customer Changed Mind,497.45
3850,30444,2024-05-21,Wrong Item,489.86
3851,30455,2024-10-17,Customer Changed Mind,514.16
3852,30459,2024-11-20,Damaged,460.65
3853,30460,2025-01-16,Size Issue,167.97
3854,30468,2026-01-23,Size Issue,265.49
3855,30471,2025-07-01,Size Issue,179.87
3856,30478,2025-08-16,Wrong Item,20.95
3857,30479,2023-09-07,Late Delivery,143.01
3858,30491,2024-06-15,Customer Changed Mind,16.68
3859,30495,2026-01-07,Poor Quality,445.04
3860,30496,2025-09-25,Damaged,293.57
3861,30511,2025-03-29,Size Issue,516.79
3862,30526,2026-01-28,Poor Quality,423.49
3863,30532,2025-11-28,Poor Quality,189.06
3864,30551,2025-04-19,Size Issue,39.91
3865,30556,2025-11-13,Wrong Item,40.48
3866,30557,2025-08-22,Poor Quality,28.9
3867,30561,2025-09-15,Poor Quality,29.67
3868,30579,2024-12-17,Size Issue,196.86
3869,30585,2025-07-17,Size Issue,72.78
3870,30596,2025-08-30,Customer Changed Mind,154.5
3871,30597,2024-07-19,Wrong Item,216.59
3872,30600,2025-03-15,Customer Changed Mind,96.38
3873,30603,2024-12-31,Late Delivery,65.54
3874,30608,2025-04-18,Poor Quality,370.61
3875,30612,2024-12-16,Late Delivery,504.69
3876,30619,2025-08-04,Poor Quality,250.21
3877,30624,2025-01-14,Poor Quality,286.73
3878,30640,2025-10-11,Damaged,171.68
3879,30643,2025-05-22,Late Delivery,182.83
3880,30644,2025-04-02,Wrong Item,176.91
3881,30648,2025-06-05,Late Delivery,147.03
3882,30662,2026-01-20,Customer Changed Mind,130.66
3883,30665,2024-09-18,Size Issue,41.95
3884,30666,2026-01-16,Size Issue,245.23
3885,30668,2025-06-19,Customer Changed Mind,366.52
3886,30670,2025-10-13,Poor Quality,133.11
3887,30676,2025-07-30,Damaged,270.92
3888,30683,2025-02-15,Poor Quality,45.48
3889,30686,2025-05-29,Size Issue,124.22
3890,30688,2025-05-18,Customer Changed Mind,354.43
3891,30690,2025-05-14,Size Issue,248.59
3892,30692,2025-05-08,Customer Changed Mind,24.36
3893,30719,2025-09-29,Late Delivery,40.95
3894,30724,2024-11-27,Wrong Item,52.53
3895,30725,2023-04-21,Size Issue,213.38
3896,30729,2025-11-21,Late Delivery,325.16
3897,30736,2024-03-04,Damaged,77.99
3898,30737,2024-04-07,Size Issue,368.66
3899,30742,2025-11-13,Late Delivery,250.56
3900,30748,2023-06-12,Wrong Item,135.97
3901,30750,2025-12-24,Wrong Item,36.78
3902,30753,2024-12-09,Customer Changed Mind,459.2
3903,30765,2024-07-17,Size Issue,283.49
3904,30766,2025-06-01,Late Delivery,128.49
3905,30770,2024-12-22,Size Issue,288.17
3906,30809,2025-06-26,Size Issue,203.35
3907,30813,2025-04-15,Late Delivery,82.97
3908,30822,2025-11-01,Late Delivery,99.36
3909,30829,2023-12-28,Size Issue,146.26
3910,30831,2024-08-13,Damaged,157.24
3911,30840,2024-11-12,Poor Quality,262.36
3912,30841,2025-04-26,Late Delivery,482.12
3913,30851,2025-11-13,Customer Changed Mind,437.32
3914,30874,2025-09-06,Damaged,72.3
3915,30896,2025-09-18,Size Issue,101.63
3916,30914,2024-05-18,Customer Changed Mind,166.17
3917,30925,2023-11-12,Size Issue,267.69
3918,30933,2024-12-27,Poor Quality,115.55
3919,30937,2025-12-21,Poor Quality,112.89
3920,30962,2025-05-28,Wrong Item,68.15
3921,30964,2024-10-07,Size Issue,207.34
3922,30966,2026-01-09,Size Issue,232.88
3923,30971,2025-12-16,Damaged,161.73
3924,30998,2026-01-20,poor quality,157.74
3925,31012,2025-06-14,Poor Quality,493.88
3926,31016,2025-12-16,Customer Changed Mind,377.41
3927,31021,2025-02-07,Customer Changed Mind,75.75
3928,31030,2024-05-21,Poor Quality,519.89
3929,31050,2025-10-27,Size Issue,82.9
3930,31052,2025-03-18,Damaged,121.45
3931,31055,2024-06-09,Poor Quality,490.99
3932,31056,2023-09-17,Late Delivery,234.43
3933,31060,2023-08-29,Customer Changed Mind,22.94
3934,31061,2024-02-20,Customer Changed Mind,254.7
3935,31063,2025-09-29,Customer Changed Mind,120.58
3936,31072,2025-09-22,Size Issue,776.17
3937,31079,2023-10-11,Size Issue,382.94
3938,31081,2024-09-20,Customer Changed Mind,124.17
3939,31084,2025-06-18,Customer Changed Mind,18.24
3940,31098,2024-12-27,Poor Quality,116.51
3941,31099,2024-04-08,Size Issue,43.99
3942,31132,2025-10-29,Late Delivery,27.81
3943,31137,2025-06-29,Customer Changed Mind,9.41
3944,31148,2026-01-02,Poor Quality,94.41
3945,31158,2024-10-21,Size Issue,116.88
3946,31167,2026-01-06,Late Delivery,454.7
3947,31170,2025-09-15,Customer Changed Mind,68.94
3948,31172,2024-12-06,Size Issue,54.55
3949,31174,2025-03-09,Poor Quality,300.28
3950,31187,2024-11-27,Late Delivery,648.14
3951,31189,2024-10-18,Damaged,524.74
3952,31190,2025-09-10,Late Delivery,21.64
3953,31200,2025-10-14,Customer Changed Mind,116.66
3954,31228,2025-05-31,Wrong Item,97.61
3955,31234,2025-12-06,Size Issue,57.03
3956,31241,2025-11-11,Size Issue,57.99
3957,31254,2025-01-15,Size Issue,752.76
3958,31263,2023-03-13,Late Delivery,96.69
3959,31275,2025-09-05,Wrong Item,435.43
3960,31288,2024-09-12,Size Issue,418.07
3961,31292,2025-09-15,Customer Changed Mind,77.99
3962,31315,2025-12-09,Damaged,29.34
3963,31320,2025-12-05,Late Delivery,127.18
3964,31325,2026-01-18,Late Delivery,151.63
3965,31340,2026-01-14,Damaged,268.61
3966,31348,2023-09-30,Wrong Item,660.23
3967,31354,2024-12-04,Wrong Item,441.98
3968,31366,2024-10-07,Size Issue,82.33
3969,31367,2024-05-07,Wrong Item,167.73
3970,31370,2024-03-01,Poor Quality,75.92
3971,31377,2024-12-07,Damaged,295.41
3972,31392,2024-11-02,Size Issue,859.51
3973,31403,2024-08-21,Size Issue,71.62
3974,31407,2025-05-07,Size Issue,682.02
3975,31426,2025-01-20,Size Issue,165.3
3976,31434,2024-08-16,Wrong Item,232.98
3977,31443,2025-11-22,Damaged,18.79
3978,31457,2026-01-06,Damaged,228.5
3979,31461,2025-02-03,Wrong Item,143.08
3980,31467,2025-09-26,Size Issue,13.35
3981,31479,2024-11-29,Size Issue,358.24
3982,31492,2025-03-05,Size Issue,420.4
3983,31497,2026-01-04,Late Delivery,154.11
3984,31513,2025-05-13,Size Issue,388.86
3985,31519,2025-01-08,Wrong Item,118.19
3986,31521,2025-12-09,Late Delivery,107.84
3987,31539,2026-01-16,Customer Changed Mind,283.94
3988,31547,2025-05-29,Poor Quality,79.08
3989,31561,2026-01-17,Damaged,260.79
3990,31569,2024-11-30,Customer Changed Mind,33.08
3991,31572,2024-12-25,Size Issue,516.19
3992,31575,2024-07-23,Customer Changed Mind,111.6
3993,31599,2025-06-25,late delivery,72.68
3994,31605,2025-12-25,Late Delivery,86.0
3995,31613,2025-11-07,Damaged,54.11
3996,31615,2025-06-01,Late Delivery,271.93
3997,31627,2024-11-25,Damaged,117.35
3998,31635,2025-11-14,Size Issue,371.38
3999,31639,2024-03-29,Late Delivery,277.6
4000,31647,2024-10-08,Customer Changed Mind,367.11
4001,31648,2026-01-23,Wrong Item,218.52
4002,31663,2025-12-17,Wrong Item,221.92
4003,31670,2025-08-04,Customer Changed Mind,63.62
4004,31672,2025-12-24,Damaged,28.65
4005,31675,2025-04-24,Size Issue,132.47
4006,31681,2024-11-20,Customer Changed Mind,119.06
4007,31692,2025-08-17,Size Issue,517.28
4008,31715,2025-04-28,Late Delivery,49.54
4009,31717,2025-11-17,Customer Changed Mind,428.7
4010,31720,2025-10-07,Poor Quality,450.18
4011,31734,2026-01-29,Customer Changed Mind,167.93
4012,31736,2024-03-01,Wrong Item,184.64
4013,31740,2025-01-19,Damaged,143.88
4014,31758,2025-09-16,Size Issue,183.46
4015,31762,2023-11-29,Damaged,492.76
4016,31790,2025-04-01,Customer Changed Mind,82.13
4017,31791,2024-08-19,Size Issue,520.31
4018,31803,2025-02-08,Size Issue,302.05
4019,31814,2024-07-24,Wrong Item,149.2
4020,31824,2025-06-03,Damaged,80.49
4021,31831,2025-12-20,Late Delivery,401.05
4022,31851,2026-01-29,Customer Changed Mind,306.24
4023,31852,2026-01-05,Damaged,336.78
4024,31856,2025-04-16,Customer Changed Mind,68.03
4025,31866,2025-06-03,Size Issue,496.2
