order_item_id,order_id,product_id,quantity,unit_price,discount_percent,discount_amount,item_revenue,unit_cost,total_cost,gross_profit
79594,36534,479,2,111.37,0.0,0.0,222.74,58.89,117.78,104.96
79595,36535,474,1,74.06,0.0,0.0,74.06,49.71,49.71,24.35
79596,36535,465,4,26.75,0.05,5.35,101.65,12.47,49.88,51.77
79597,36536,35,1,397.27,0.0,0.0,397.27,362.2,362.2,35.07
79598,36536,284,5,6.29,0.0,0.0,31.45,4.8,24.0,7.45
79599,36537,231,2,66.03,0.2,26.41,105.65,55.0,110.0,-4.35
79600,36537,1,2,198.03,0.0,0.0,396.06,172.63,345.26,50.8
79601,36537,118,3,7.21,0.1,2.16,19.47,2.0,6.0,13.47
79602,36537,70,3,80.06,0.0,0.0,240.18,57.01,171.03,69.15
79603,36537,171,2,57.99,0.3,34.79,81.19,22.16,44.32,36.87
79604,36538,150,3,96.14,0.05,14.42,274.0,68.12,204.36,69.64
79605,36538,408,2,8.91,0.05,0.89,16.93,5.56,11.12,5.81
79606,36538,313,2,34.86,0.15,10.46,59.26,25.34,50.68,8.58
79607,36539,171,1,57.34,0.15,8.6,48.74,22.16,22.16,26.58
79608,36539,19,3,279.55,0.05,41.93,796.72,270.62,811.86,-15.14
79609,36540,148,3,48.54,0.0,0.0,145.62,35.24,105.72,39.9
79610,36540,431,2,76.04,0.3,45.62,106.46,52.94,105.88,0.58
79611,36541,326,2,58.15,0.15,17.44,98.86,25.09,50.18,48.68
79612,36541,53,1,80.93,0.0,0.0,80.93,69.22,69.22,11.71
79613,36541,100,2,10.43,0.0,0.0,20.86,6.63,13.26,7.6
79614,36541,135,4,58.36,0.05,11.67,221.77,30.21,120.84,100.93
79615,36541,150,3,96.44,0.0,0.0,289.32,68.12,204.36,84.96
79616,36542,216,2,46.17,0.05,4.62,87.72,29.46,58.92,28.8
79617,36542,331,1,32.08,0.0,0.0,32.08,19.33,19.33,12.75
79618,36543,148,1,47.48,0.0,0.0,47.48,35.24,35.24,12.24
79619,36544,1,1,194.5,0.15,29.17,165.33,172.63,172.63,-7.3
79620,36544,104,1,8.58,0.1,0.86,7.72,6.0,6.0,1.72
79621,36544,3,1,478.43,0.0,0.0,478.43,402.2,402.2,76.23
79622,36545,339,1,13.43,0.05,0.67,12.76,8.65,8.65,4.11
79623,36545,280,3,43.07,0.05,6.46,122.75,35.28,105.84,16.91
79624,36546,3,1,477.28,0.1,47.73,429.55,402.2,402.2,27.35
79625,36546,174,2,7.56,0.0,0.0,15.12,5.08,10.16,4.96
79626,36546,248,1,142.21,0.0,0.0,142.21,62.0,62.0,80.21
79627,36546,188,3,36.23,0.1,10.87,97.82,11.64,34.92,62.9
79628,36546,158,3,26.69,0.0,0.0,80.07,23.64,70.92,9.15
79629,36547,161,2,51.87,0.1,10.37,93.37,31.73,63.46,29.91
79630,36547,184,3,18.6,0.1,5.58,50.22,10.57,31.71,18.51
79631,36547,127,3,77.91,0.0,0.0,233.73,53.56,160.68,73.05
79632,36547,328,3,24.52,0.1,7.36,66.2,8.39,25.17,41.03
79633,36548,497,2,27.55,0.0,0.0,55.1,16.72,33.44,21.66
79634,36548,464,2,33.84,0.1,6.77,60.91,16.88,33.76,27.15
79635,36548,482,2,31.2,0.0,0.0,62.4,15.45,30.9,31.5
79636,36549,148,2,47.69,0.0,0.0,95.38,35.24,70.48,24.9
79637,36550,155,2,106.71,0.0,0.0,213.42,71.03,142.06,71.36
79638,36550,129,2,24.71,0.0,0.0,49.42,14.4,28.8,20.62
79639,36550,109,2,17.87,0.0,0.0,35.74,9.9,19.8,15.94
79640,36551,43,6,32.2,0.05,9.66,183.54,19.72,118.32,65.22
79641,36552,68,1,137.33,0.05,6.87,130.46,79.4,79.4,51.06
79642,36552,104,4,8.62,0.0,0.0,34.48,6.0,24.0,10.48
79643,36552,152,1,71.8,0.3,21.54,50.26,40.88,40.88,9.38
79644,36553,175,3,46.65,0.25,34.99,104.96,16.34,49.02,55.94
79645,36553,148,1,47.66,0.1,4.77,42.89,35.24,35.24,7.65
79646,36553,3,2,491.31,0.05,49.13,933.49,402.2,804.4,129.09
79647,36554,215,1,32.08,0.05,1.6,30.48,17.19,17.19,13.29
79648,36554,36,2,220.45,0.0,0.0,440.9,177.26,354.52,86.38
79649,36554,13,1,84.17,0.05,4.21,79.96,71.12,71.12,8.84
79650,36554,152,3,71.84,0.05,10.78,204.74,40.88,122.64,82.1
79651,36554,360,1,30.71,0.0,0.0,30.71,12.47,12.47,18.24
79652,36555,329,2,27.03,0.0,0.0,54.06,18.77,37.54,16.52
79653,36555,3,1,490.87,0.1,49.09,441.78,402.2,402.2,39.58
79654,36555,3,1,482.91,0.15,72.44,410.47,402.2,402.2,8.27
79655,36555,114,1,54.08,0.3,16.22,37.86,13.53,13.53,24.33
79656,36555,339,1,12.62,0.25,3.16,9.46,8.65,8.65,0.81
79657,36556,148,2,48.77,0.0,0.0,97.54,35.24,70.48,27.06
79658,36557,169,1,41.97,0.0,0.0,41.97,12.68,12.68,29.29
79659,36557,39,1,295.18,0.0,0.0,295.18,196.41,196.41,98.77
79660,36557,339,2,12.96,0.05,1.3,24.62,8.65,17.3,7.32
79661,36558,148,1,48.02,0.3,14.41,33.61,35.24,35.24,-1.63
79662,36558,313,1,35.36,0.0,0.0,35.36,25.34,25.34,10.02
79663,36559,26,2,157.6,0.25,78.8,236.4,114.63,229.26,7.14
79664,36559,193,4,12.69,0.2,10.15,40.61,6.21,24.84,15.77
79665,36560,177,5,5.23,0.2,5.23,20.92,1.59,7.95,12.97
79666,36560,100,3,10.4,0.0,0.0,31.2,6.63,19.89,11.31
79667,36561,471,2,55.46,0.2,22.18,88.74,29.32,58.64,30.1
79668,36561,313,3,34.64,0.1,10.39,93.53,25.34,76.02,17.51
79669,36561,161,3,52.26,0.3,47.03,109.75,31.73,95.19,14.56
79670,36561,153,1,32.99,0.0,0.0,32.99,10.37,10.37,22.62
79671,36561,331,2,31.11,0.15,9.33,52.89,19.33,38.66,14.23
79672,36562,84,1,31.01,0.05,1.55,29.46,14.23,14.23,15.23
79673,36563,420,1,26.19,0.0,0.0,26.19,16.7,16.7,9.49
79674,36563,364,2,40.53,0.05,4.05,77.01,14.8,29.6,47.41
79675,36564,256,1,13.05,0.0,0.0,13.05,7.27,7.27,5.78
79676,36564,34,2,124.7,0.0,0.0,249.4,113.97,227.94,21.46
79677,36565,313,1,34.39,0.0,0.0,34.39,25.34,25.34,9.05
79678,36566,34,3,124.39,0.0,0.0,373.17,113.97,341.91,31.26
79679,36566,27,1,503.55,0.0,0.0,503.55,426.59,426.59,76.96
79680,36567,219,2,31.08,0.1,6.22,55.94,19.34,38.68,17.26
79681,36567,261,4,56.4,0.0,0.0,225.6,53.65,214.6,11.0
79682,36567,100,3,10.69,0.05,1.6,30.47,6.63,19.89,10.58
79683,36568,264,2,22.46,0.0,0.0,44.92,20.71,41.42,3.5
79684,36568,129,3,24.73,0.0,0.0,74.19,14.4,43.2,30.99
79685,36569,13,1,84.35,0.0,0.0,84.35,71.12,71.12,13.23
79686,36570,127,2,78.26,0.0,0.0,156.52,53.56,107.12,49.4
79687,36570,313,1,33.24,0.05,1.66,31.58,25.34,25.34,6.24
79688,36571,13,1,85.1,0.0,0.0,85.1,71.12,71.12,13.98
79689,36571,97,5,5.61,0.15,4.21,23.84,2.58,12.9,10.94
79690,36572,148,2,48.73,0.0,0.0,97.46,35.24,70.48,26.98
79691,36572,255,2,38.16,0.0,0.0,76.32,28.28,56.56,19.76
79692,36573,313,3,34.45,0.0,0.0,103.35,25.34,76.02,27.33
79693,36573,148,3,49.36,0.0,0.0,148.08,35.24,105.72,42.36
79694,36574,100,5,10.78,0.0,0.0,53.9,6.63,33.15,20.75
79695,36575,129,2,24.94,0.0,0.0,49.88,14.4,28.8,21.08
79696,36576,165,3,130.52,0.0,0.0,391.56,97.56,292.68,98.88
79697,36576,291,3,9.84,0.1,2.95,26.57,7.37,22.11,4.46
79698,36576,251,1,62.01,0.0,0.0,62.01,36.71,36.71,25.3
79699,36577,407,2,17.18,0.05,1.72,32.64,11.53,23.06,9.58
79700,36577,324,1,59.36,0.1,5.94,53.42,45.59,45.59,7.83
79701,36578,14,1,443.48,0.05,22.17,421.31,409.04,409.04,12.27
79702,36578,339,2,13.54,0.0,0.0,27.08,8.65,17.3,9.78
79703,36578,499,1,61.37,0.0,0.0,61.37,38.99,38.99,22.38
79704,36579,321,1,24.73,0.0,0.0,24.73,18.48,18.48,6.25
79705,36579,223,2,127.5,0.05,12.75,242.25,76.25,152.5,89.75
79706,36579,158,1,26.9,0.2,5.38,21.52,23.64,23.64,-2.12
79707,36580,112,4,31.68,0.2,25.34,101.38,15.52,62.08,39.3
79708,36580,431,1,72.98,0.05,3.65,69.33,52.94,52.94,16.39
79709,36581,3,1,473.14,0.3,141.94,331.2,402.2,402.2,-71.0
79710,36582,200,2,5.96,0.15,1.79,10.13,2.9,5.8,4.33
79711,36582,261,2,56.77,0.0,0.0,113.54,53.65,107.3,6.24
79712,36582,338,1,38.01,0.05,1.9,36.11,18.24,18.24,17.87
79713,36583,18,2,107.55,0.0,0.0,215.1,78.99,157.98,57.12
79714,36583,349,1,8.25,0.1,0.82,7.43,3.95,3.95,3.48
79715,36583,169,2,41.96,0.15,12.59,71.33,12.68,25.36,45.97
79716,36584,309,2,39.83,0.05,3.98,75.68,20.47,40.94,34.74
79717,36584,236,1,38.99,0.0,0.0,38.99,24.96,24.96,14.03
79718,36584,448,2,132.62,0.0,0.0,265.24,81.47,162.94,102.3
79719,36585,279,2,6.98,0.3,4.19,9.77,4.34,8.68,1.09
79720,36585,339,2,13.22,0.05,1.32,25.12,8.65,17.3,7.82
79721,36585,313,2,34.3,0.05,3.43,65.17,25.34,50.68,14.49
79722,36585,43,1,33.07,0.25,8.27,24.8,19.72,19.72,5.08
79723,36586,186,2,8.21,0.0,0.0,16.42,5.41,10.82,5.6
79724,36586,361,2,7.92,0.0,0.0,15.84,1.98,3.96,11.88
79725,36586,313,1,34.45,0.0,0.0,34.45,25.34,25.34,9.11
79726,36587,277,2,36.55,0.0,0.0,73.1,28.39,56.78,16.32
79727,36587,288,4,5.62,0.05,1.12,21.36,2.78,11.12,10.24
79728,36588,100,4,10.54,0.25,10.54,31.62,6.63,26.52,5.1
79729,36589,499,2,61.38,0.05,6.14,116.62,38.99,77.98,38.64
79730,36589,175,1,46.31,0.15,6.95,39.36,16.34,16.34,23.02
79731,36590,313,1,34.98,0.05,1.75,33.23,25.34,25.34,7.89
79732,36590,43,3,32.36,0.0,0.0,97.08,19.72,59.16,37.92
79733,36591,100,3,10.29,0.1,3.09,27.78,6.63,19.89,7.89
79734,36591,339,1,13.39,0.0,0.0,13.39,8.65,8.65,4.74
79735,36592,186,1,8.27,0.15,1.24,7.03,5.41,5.41,1.62
79736,36592,132,4,31.25,0.2,25.0,100.0,11.05,44.2,55.8
79737,36593,250,2,107.51,0.1,21.5,193.52,46.12,92.24,101.28
79738,36594,438,2,83.61,0.2,33.44,133.78,61.84,123.68,10.1
79739,36594,148,1,47.62,0.1,4.76,42.86,35.24,35.24,7.62
79740,36595,104,2,8.75,0.0,0.0,17.5,6.0,12.0,5.5
79741,36596,199,6,47.43,0.25,71.14,213.44,19.09,114.54,98.9
79742,36596,441,1,119.37,0.25,29.84,89.53,86.3,86.3,3.23
79743,36596,433,1,62.24,0.05,3.11,59.13,48.19,48.19,10.94
79744,36597,346,4,37.11,0.05,7.42,141.02,21.61,86.44,54.58
79745,36597,181,1,9.21,0.1,0.92,8.29,5.83,5.83,2.46
79746,36597,10,1,337.92,0.15,50.69,287.23,271.08,271.08,16.15
79747,36597,277,4,38.5,0.3,46.2,107.8,28.39,113.56,-5.76
79748,36598,248,2,143.89,0.0,0.0,287.78,62.0,124.0,163.78
79749,36598,100,1,10.37,0.0,0.0,10.37,6.63,6.63,3.74
79750,36599,469,1,145.45,0.0,0.0,145.45,67.39,67.39,78.06
79751,36599,216,3,46.75,0.0,0.0,140.25,29.46,88.38,51.87
79752,36599,288,5,5.43,0.3,8.14,19.01,2.78,13.9,5.11
79753,36600,451,1,147.58,0.0,0.0,147.58,94.09,94.09,53.49
79754,36600,129,2,25.5,0.1,5.1,45.9,14.4,28.8,17.1
79755,36601,277,2,36.93,0.05,3.69,70.17,28.39,56.78,13.39
79756,36602,43,4,31.94,0.0,0.0,127.76,19.72,78.88,48.88
79757,36602,174,3,7.65,0.0,0.0,22.95,5.08,15.24,7.71
79758,36603,277,1,36.52,0.15,5.48,31.04,28.39,28.39,2.65
79759,36604,357,2,12.45,0.1,2.49,22.41,3.61,7.22,15.19
79760,36604,3,1,488.96,0.3,146.69,342.27,402.2,402.2,-59.93
79761,36605,175,2,45.28,0.2,18.11,72.45,16.34,32.68,39.77
79762,36605,474,3,73.78,0.05,11.07,210.27,49.71,149.13,61.14
79763,36605,248,2,145.4,0.3,87.24,203.56,62.0,124.0,79.56
79764,36605,366,1,41.0,0.3,12.3,28.7,10.29,10.29,18.41
79765,36605,36,1,223.79,0.0,0.0,223.79,177.26,177.26,46.53
79766,36606,288,4,5.61,0.0,0.0,22.44,2.78,11.12,11.32
79767,36606,155,1,108.63,0.05,5.43,103.2,71.03,71.03,32.17
79768,36606,114,2,53.75,0.15,16.12,91.38,13.53,27.06,64.32
79769,36606,419,4,55.06,0.05,11.01,209.23,25.46,101.84,107.39
79770,36607,148,2,48.0,0.15,14.4,81.6,35.24,70.48,11.12
79771,36607,186,1,8.31,0.05,0.42,7.89,5.41,5.41,2.48
79772,36608,377,1,11.75,0.05,0.59,11.16,3.25,3.25,7.91
79773,36609,110,2,16.98,0.0,0.0,33.96,6.43,12.86,21.1
79774,36609,45,1,36.3,0.1,3.63,32.67,24.68,24.68,7.99
79775,36609,313,1,34.59,0.1,3.46,31.13,25.34,25.34,5.79
79776,36610,110,3,17.07,0.1,5.12,46.09,6.43,19.29,26.8
79777,36611,35,1,404.55,0.0,0.0,404.55,362.2,362.2,42.35
79778,36611,174,1,7.48,0.0,0.0,7.48,5.08,5.08,2.4
79779,36612,230,4,32.26,0.05,6.45,122.59,16.21,64.84,57.75
79780,36613,77,3,132.77,0.1,39.83,358.48,76.79,230.37,128.11
79781,36613,134,2,93.68,0.05,9.37,177.99,62.38,124.76,53.23
79782,36613,313,1,35.23,0.0,0.0,35.23,25.34,25.34,9.89
79783,36614,288,3,5.4,0.1,1.62,14.58,2.78,8.34,6.24
79784,36614,313,2,34.67,0.0,0.0,69.34,25.34,50.68,18.66
79785,36615,174,2,7.55,0.05,0.76,14.34,5.08,10.16,4.18
79786,36616,421,1,36.27,0.05,1.81,34.46,25.07,25.07,9.39
79787,36616,45,3,35.31,0.15,15.89,90.04,24.68,74.04,16.0
79788,36617,132,3,31.24,0.25,23.43,70.29,11.05,33.15,37.14
79789,36617,148,4,48.61,0.1,19.44,175.0,35.24,140.96,34.04
79790,36618,324,3,60.13,0.0,0.0,180.39,45.59,136.77,43.62
79791,36618,360,3,30.94,0.0,0.0,92.82,12.47,37.41,55.41
79792,36619,450,2,26.59,0.05,2.66,50.52,19.15,38.3,12.22
79793,36619,114,2,53.54,0.2,21.42,85.66,13.53,27.06,58.6
79794,36619,313,2,34.72,0.0,0.0,69.44,25.34,50.68,18.76
79795,36619,313,1,34.48,0.0,0.0,34.48,25.34,25.34,9.14
79796,36620,13,2,84.05,0.0,0.0,168.1,71.12,142.24,25.86
79797,36621,129,3,24.64,0.0,0.0,73.92,14.4,43.2,30.72
79798,36622,158,2,27.29,0.0,0.0,54.58,23.64,47.28,7.3
79799,36622,432,1,94.48,0.1,9.45,85.03,71.63,71.63,13.4
79800,36622,299,1,15.77,0.1,1.58,14.19,9.21,9.21,4.98
79801,36623,406,1,25.21,0.0,0.0,25.21,17.71,17.71,7.5
79802,36624,357,4,12.43,0.1,4.97,44.75,3.61,14.44,30.31
79803,36625,148,3,48.81,0.0,0.0,146.43,35.24,105.72,40.71
79804,36626,406,2,24.1,0.0,0.0,48.2,17.71,35.42,12.78
79805,36627,186,2,8.05,0.1,1.61,14.49,5.41,10.82,3.67
79806,36627,449,1,103.43,0.25,25.86,77.57,65.71,65.71,11.86
79807,36628,223,3,120.32,0.1,36.1,324.86,76.25,228.75,96.11
79808,36628,129,2,25.59,0.0,0.0,51.18,14.4,28.8,22.38
79809,36629,103,2,22.97,0.05,2.3,43.64,10.34,20.68,22.96
79810,36629,129,1,25.78,0.0,0.0,25.78,14.4,14.4,11.38
79811,36629,193,1,12.55,0.2,2.51,10.04,6.21,6.21,3.83
79812,36629,465,2,26.2,0.0,0.0,52.4,12.47,24.94,27.46
79813,36630,339,1,13.27,0.0,0.0,13.27,8.65,8.65,4.62
79814,36631,360,3,31.86,0.05,4.78,90.8,12.47,37.41,53.39
79815,36631,100,4,10.69,0.05,2.14,40.62,6.63,26.52,14.1
79816,36631,279,2,6.98,0.2,2.79,11.17,4.34,8.68,2.49
79817,36631,3,1,484.94,0.05,24.25,460.69,402.2,402.2,58.49
79818,36632,469,1,150.11,0.1,15.01,135.1,67.39,67.39,67.71
79819,36633,100,3,10.74,0.0,0.0,32.22,6.63,19.89,12.33
79820,36634,364,2,40.76,0.3,24.46,57.06,14.8,29.6,27.46
79821,36635,339,1,13.5,0.1,1.35,12.15,8.65,8.65,3.5
79822,36635,159,1,43.19,0.15,6.48,36.71,27.55,27.55,9.16
79823,36636,145,2,106.64,0.05,10.66,202.62,37.57,75.14,127.48
79824,36636,336,4,6.93,0.0,0.0,27.72,4.77,19.08,8.64
79825,36636,250,1,106.33,0.05,5.32,101.01,46.12,46.12,54.89
79826,36637,224,2,135.61,0.1,27.12,244.1,49.79,99.58,144.52
79827,36638,84,2,32.08,0.0,0.0,64.16,14.23,28.46,35.7
79828,36639,245,2,29.78,0.05,2.98,56.58,23.38,46.76,9.82
79829,36639,245,2,30.54,0.0,0.0,61.08,23.38,46.76,14.32
79830,36639,182,2,27.61,0.0,0.0,55.22,9.84,19.68,35.54
79831,36639,36,2,227.44,0.0,0.0,454.88,177.26,354.52,100.36
79832,36639,110,3,17.11,0.0,0.0,51.33,6.43,19.29,32.04
79833,36640,313,4,34.49,0.1,13.8,124.16,25.34,101.36,22.8
79834,36640,155,2,102.86,0.1,20.57,185.15,71.03,142.06,43.09
79835,36641,148,1,48.85,0.0,0.0,48.85,35.24,35.24,13.61
79836,36641,252,1,30.04,0.0,0.0,30.04,18.51,18.51,11.53
79837,36641,313,3,33.96,0.0,0.0,101.88,25.34,76.02,25.86
79838,36641,164,4,38.72,0.0,0.0,154.88,30.09,120.36,34.52
79839,36642,395,4,19.87,0.05,3.97,75.51,9.21,36.84,38.67
79840,36643,155,3,109.71,0.05,16.46,312.67,71.03,213.09,99.58
79841,36644,186,5,8.07,0.2,8.07,32.28,5.41,27.05,5.23
79842,36644,376,2,12.74,0.05,1.27,24.21,7.66,15.32,8.89
79843,36645,313,3,34.88,0.0,0.0,104.64,25.34,76.02,28.62
79844,36645,245,2,30.23,0.0,0.0,60.46,23.38,46.76,13.7
79845,36646,158,4,27.26,0.2,21.81,87.23,23.64,94.56,-7.33
79846,36646,186,1,8.51,0.3,2.55,5.96,5.41,5.41,0.55
79847,36647,158,1,27.24,0.0,0.0,27.24,23.64,23.64,3.6
79848,36647,425,3,104.48,0.05,15.67,297.77,60.34,181.02,116.75
79849,36647,87,2,44.21,0.05,4.42,84.0,22.51,45.02,38.98
79850,36648,313,3,34.56,0.0,0.0,103.68,25.34,76.02,27.66
79851,36648,153,1,33.0,0.15,4.95,28.05,10.37,10.37,17.68
79852,36648,313,4,33.83,0.15,20.3,115.02,25.34,101.36,13.66
79853,36649,262,1,25.5,0.0,0.0,25.5,18.65,18.65,6.85
79854,36649,100,1,10.54,0.0,0.0,10.54,6.63,6.63,3.91
79855,36650,313,1,35.52,0.05,1.78,33.74,25.34,25.34,8.4
79856,36650,114,1,55.21,0.05,2.76,52.45,13.53,13.53,38.92
79857,36650,38,1,467.2,0.0,0.0,467.2,382.42,382.42,84.78
79858,36650,329,2,26.37,0.0,0.0,52.74,18.77,37.54,15.2
79859,36651,339,1,13.14,0.0,0.0,13.14,8.65,8.65,4.49
79860,36652,279,3,7.12,0.05,1.07,20.29,4.34,13.02,7.27
79861,36653,3,1,499.02,0.0,0.0,499.02,402.2,402.2,96.82
79862,36653,100,2,10.64,0.05,1.06,20.22,6.63,13.26,6.96
79863,36654,282,3,11.33,0.0,0.0,33.99,6.62,19.86,14.13
79864,36654,187,3,12.98,0.2,7.79,31.15,6.85,20.55,10.6
79865,36655,147,2,49.46,0.1,9.89,89.03,32.67,65.34,23.69
79866,36655,129,4,24.84,0.15,14.9,84.46,14.4,57.6,26.86
79867,36655,313,1,34.09,0.0,0.0,34.09,25.34,25.34,8.75
79868,36655,353,3,14.68,0.0,0.0,44.04,8.59,25.77,18.27
79869,36656,148,2,47.6,0.0,0.0,95.2,35.24,70.48,24.72
79870,36657,100,3,10.57,0.05,1.59,30.12,6.63,19.89,10.23
79871,36658,193,3,12.71,0.05,1.91,36.22,6.21,18.63,17.59
79872,36658,36,2,226.58,0.2,90.63,362.53,177.26,354.52,8.01
79873,36658,376,2,13.08,0.0,0.0,26.16,7.66,15.32,10.84
79874,36659,153,2,33.67,0.0,0.0,67.34,10.37,20.74,46.6
79875,36659,401,2,5.93,0.2,2.37,9.49,3.94,7.88,1.61
79876,36659,236,1,37.93,0.0,0.0,37.93,24.96,24.96,12.97
79877,36660,313,1,35.13,0.05,1.76,33.37,25.34,25.34,8.03
79878,36660,447,2,45.73,0.1,9.15,82.31,33.7,67.4,14.91
79879,36660,313,2,35.59,0.15,10.68,60.5,25.34,50.68,9.82
79880,36660,313,1,34.7,0.1,3.47,31.23,25.34,25.34,5.89
79881,36660,23,1,252.05,0.15,37.81,214.24,218.79,218.79,-4.55
79882,36661,364,3,41.02,0.25,30.76,92.3,14.8,44.4,47.9
79883,36661,174,3,7.42,0.0,0.0,22.26,5.08,15.24,7.02
79884,36661,250,2,111.45,0.0,0.0,222.9,46.12,92.24,130.66
79885,36661,381,3,43.88,0.05,6.58,125.06,31.61,94.83,30.23
79886,36662,169,2,41.82,0.1,8.36,75.28,12.68,25.36,49.92
79887,36662,171,3,57.84,0.0,0.0,173.52,22.16,66.48,107.04
79888,36663,364,3,41.81,0.3,37.63,87.8,14.8,44.4,43.4
79889,36664,308,2,9.85,0.1,1.97,17.73,7.69,15.38,2.35
79890,36665,110,2,16.84,0.0,0.0,33.68,6.43,12.86,20.82
79891,36665,464,3,33.29,0.0,0.0,99.87,16.88,50.64,49.23
79892,36666,313,2,35.98,0.0,0.0,71.96,25.34,50.68,21.28
79893,36667,364,1,39.91,0.3,11.97,27.94,14.8,14.8,13.14
79894,36668,43,1,32.32,0.05,1.62,30.7,19.72,19.72,10.98
79895,36668,104,1,8.42,0.0,0.0,8.42,6.0,6.0,2.42
79896,36668,215,1,32.34,0.25,8.09,24.25,17.19,17.19,7.06
79897,36668,171,2,58.03,0.1,11.61,104.45,22.16,44.32,60.13
79898,36669,250,3,108.81,0.1,32.64,293.79,46.12,138.36,155.43
79899,36669,81,4,50.43,0.0,0.0,201.72,23.46,93.84,107.88
79900,36669,3,2,488.37,0.15,146.51,830.23,402.2,804.4,25.83
79901,36669,145,2,108.39,0.1,21.68,195.1,37.57,75.14,119.96
79902,36670,68,2,139.82,0.2,55.93,223.71,79.4,158.8,64.91
79903,36670,313,2,34.74,0.1,6.95,62.53,25.34,50.68,11.85
79904,36670,327,1,38.93,0.2,7.79,31.14,24.4,24.4,6.74
79905,36671,96,2,28.9,0.25,14.45,43.35,7.3,14.6,28.75
79906,36671,387,1,8.64,0.0,0.0,8.64,4.6,4.6,4.04
79907,36671,245,3,31.05,0.05,4.66,88.49,23.38,70.14,18.35
79908,36671,186,1,8.15,0.05,0.41,7.74,5.41,5.41,2.33
79909,36672,171,2,59.22,0.0,0.0,118.44,22.16,44.32,74.12
79910,36673,496,3,71.84,0.15,32.33,183.19,30.11,90.33,92.86
79911,36674,1,1,201.42,0.05,10.07,191.35,172.63,172.63,18.72
79912,36674,368,2,52.17,0.0,0.0,104.34,31.51,63.02,41.32
79913,36674,371,5,13.22,0.15,9.92,56.18,6.45,32.25,23.93
79914,36674,223,2,124.15,0.1,24.83,223.47,76.25,152.5,70.97
79915,36674,313,3,35.24,0.0,0.0,105.72,25.34,76.02,29.7
79916,36675,349,1,8.16,0.1,0.82,7.34,3.95,3.95,3.39
79917,36675,290,1,35.29,0.0,0.0,35.29,30.34,30.34,4.95
79918,36675,366,1,40.85,0.25,10.21,30.64,10.29,10.29,20.35
79919,36676,193,1,12.47,0.0,0.0,12.47,6.21,6.21,6.26
79920,36676,229,1,37.81,0.1,3.78,34.03,27.33,27.33,6.7
79921,36677,223,2,123.54,0.0,0.0,247.08,76.25,152.5,94.58
79922,36678,468,4,45.18,0.25,45.18,135.54,22.55,90.2,45.34
79923,36679,148,2,47.32,0.05,4.73,89.91,35.24,70.48,19.43
79924,36679,313,1,34.99,0.1,3.5,31.49,25.34,25.34,6.15
79925,36679,222,3,34.44,0.05,5.17,98.15,16.89,50.67,47.48
79926,36679,82,1,99.48,0.1,9.95,89.53,55.52,55.52,34.01
79927,36679,427,1,52.92,0.1,5.29,47.63,35.9,35.9,11.73
79928,36680,174,2,7.42,0.0,0.0,14.84,5.08,10.16,4.68
79929,36680,236,1,38.38,0.0,0.0,38.38,24.96,24.96,13.42
79930,36681,404,1,33.82,0.3,10.15,23.67,30.18,30.18,-6.51
79931,36681,335,2,16.15,0.0,0.0,32.3,9.53,19.06,13.24
79932,36682,158,1,26.85,0.05,1.34,25.51,23.64,23.64,1.87
79933,36682,405,1,50.98,0.05,2.55,48.43,37.48,37.48,10.95
79934,36683,104,3,8.69,0.0,0.0,26.07,6.0,18.0,8.07
79935,36683,333,2,7.36,0.3,4.42,10.3,3.05,6.1,4.2
79936,36684,413,3,19.8,0.0,0.0,59.4,13.28,39.84,19.56
79937,36684,100,2,10.55,0.0,0.0,21.1,6.63,13.26,7.84
79938,36685,294,4,37.4,0.05,7.48,142.12,22.86,91.44,50.68
79939,36686,103,3,22.89,0.0,0.0,68.67,10.34,31.02,37.65
79940,36686,365,2,34.05,0.0,0.0,68.1,9.06,18.12,49.98
79941,36687,290,1,35.05,0.1,3.5,31.55,30.34,30.34,1.21
79942,36688,148,2,47.14,0.15,14.14,80.14,35.24,70.48,9.66
79943,36688,100,2,10.67,0.1,2.13,19.21,6.63,13.26,5.95
79944,36688,313,2,34.61,0.05,3.46,65.76,25.34,50.68,15.08
79945,36689,313,2,35.38,0.05,3.54,67.22,25.34,50.68,16.54
79946,36690,313,3,35.08,0.15,15.79,89.45,25.34,76.02,13.43
79947,36691,134,3,96.54,0.1,28.96,260.66,62.38,187.14,73.52
79948,36691,313,2,35.4,0.3,21.24,49.56,25.34,50.68,-1.12
79949,36692,118,2,7.04,0.2,2.82,11.26,2.0,4.0,7.26
79950,36692,23,2,252.0,0.0,0.0,504.0,218.79,437.58,66.42
79951,36692,313,2,34.39,0.2,13.76,55.02,25.34,50.68,4.34
79952,36693,70,1,77.88,0.0,0.0,77.88,57.01,57.01,20.87
79953,36693,468,1,46.03,0.3,13.81,32.22,22.55,22.55,9.67
79954,36693,3,1,483.94,0.1,48.39,435.55,402.2,402.2,33.35
79955,36693,295,3,14.29,0.0,0.0,42.87,13.65,40.95,1.92
79956,36694,155,3,110.16,0.3,99.14,231.34,71.03,213.09,18.25
79957,36695,308,3,10.2,0.1,3.06,27.54,7.69,23.07,4.47
79958,36696,435,1,92.81,0.0,0.0,92.81,73.78,73.78,19.03
79959,36696,313,1,35.08,0.0,0.0,35.08,25.34,25.34,9.74
